(1, u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 47, u'2017-10-25 17:16:53.087344')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 83, u'2017-11-17 10:13:57.263709')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:13:59.222728')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:13:59.298053')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:14:01.241375')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 82, u'2017-11-17 10:14:03.288268')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 81, u'2017-11-17 10:14:05.269058')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:14:05.342148')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:14:05.343747')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 85, u'2017-11-17 10:14:07.306367')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:14:07.332335')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 14, u'2017-11-17 10:14:07.349980')
Location 5:(u'43e01b20-b967-11e7-bebc-85e6dd10a2e8', 80, u'2017-11-17 10:14:09.303731')
Location 5:(u'b6b48ad0-b95a-11e7-bebc-85e6dd10a2e8', 15, u'2017-11-17 10:14:09.313529')
Location 5:(u'c2c4ebd0-b95a-11e7-bebc-85e6dd10a2e8', 68, u'2017-11-17 10:14:11.321853')
